VERSION_INDEX,NAME,LOC,LOC_TOUCHED,LOC_ADDED,MAX_LOC_ADDED,AVERAGE_LOC_ADDED,NUMBER_OF_REVISIONS,NUMBER_OF_FIX,NUMBER_OF_AUTHORS,CHURN,MAX_CHURN,AVERAGE_CHURN,MAX_CHANGE_SET_SIZE,AVERAGE_CHANGE_SET_SIZE,AGE_IN_WEEKS,WEIGHTED_AGE_IN_WEEKS,IS_BUGGY
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,65,81,73,60,10,7,1,3,65,60,9,281,106,130.85714285714286,1.615520282186949,false
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,55,55,55,55,55,1,1,1,55,55,55,30,30,44.714285714285715,0.812987012987013,false
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,223,223,223,166,55,4,2,3,223,166,55,15,6,49.714285714285715,0.22293401665598975,false
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,617,693,655,506,131,5,3,3,617,506,123,78,30,67.14285714285714,0.0968872397443826,false
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,157,253,205,133,22,9,8,2,157,133,17,30,12,81.14285714285714,0.32072275550536417,true
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,96,98,97,96,48,2,0,2,96,96,48,78,46,49.714285714285715,0.5072886297376094,false
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,52,52,52,52,52,1,0,1,52,52,52,0,0,44.142857142857146,0.848901098901099,false
5,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,72,72,72,72,1,0,1,72,72,72,30,30,97.71428571428571,1.357142857142857,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,92,67,51,22,3,0,1,42,51,14,281,160,97.71428571428571,1.062111801242236,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,64,56,48,18,3,0,2,48,48,16,281,160,130.85714285714286,2.044642857142857,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,89,101,95,63,23,4,1,3,89,63,22,281,121,130.85714285714286,1.2956152758132957,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,380,432,406,237,50,8,1,4,380,237,47,281,66,130.85714285714286,0.3029100529100529,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,138,154,146,133,29,5,6,4,138,133,27,281,107,130.85714285714286,0.849721706864564,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,142,176,159,136,22,7,6,4,142,136,20,281,96,130.85714285714286,0.7435064935064936,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,191,211,201,176,40,5,2,4,191,176,38,281,120,130.85714285714286,0.6201760324983074,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,48,47,46,23,2,0,2,46,46,23,281,226,130.85714285714286,2.7261904761904763,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,165,227,196,127,32,6,0,3,165,127,27,281,97,130.85714285714286,0.5764631843926998,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,171,183,177,148,29,6,0,3,171,148,28,281,102,130.85714285714286,0.7150663544106167,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,56,82,69,58,23,3,0,3,56,58,18,281,162,130.85714285714286,1.5958188153310104,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,179,213,196,149,32,6,1,4,179,149,29,281,88,130.85714285714286,0.6143527833668679,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,82,78,74,39,2,0,2,74,74,37,281,226,130.85714285714286,1.5958188153310104,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,50,43,37,21,2,0,1,36,37,18,281,140,74.57142857142857,1.4914285714285713,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,37,37,37,37,1,0,1,37,37,37,281,281,130.85714285714286,3.5366795366795367,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,34,64,49,37,16,3,1,1,34,37,11,281,96,57.142857142857146,0.8928571428571429,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,34,84,59,42,19,3,0,1,34,42,11,281,104,38.857142857142854,0.4625850340136054,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,42,40,38,20,2,0,2,38,38,19,281,226,130.85714285714286,3.1156462585034013,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,41,40,39,20,2,0,2,39,39,19,281,226,130.85714285714286,3.191637630662021,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,156,156,156,156,156,1,0,1,156,156,156,34,34,52.857142857142854,0.3388278388278388,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,84,166,125,83,17,7,0,1,84,83,12,281,93,49.285714285714285,0.29690189328743544,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,117,247,182,95,26,7,1,4,117,95,16,281,94,130.85714285714286,0.529786003470214,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,94,114,104,87,20,5,0,3,94,87,18,281,123,130.85714285714286,1.1478696741854637,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,121,96,70,16,6,0,4,71,70,11,281,107,130.85714285714286,1.0814639905548997,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,183,1053,618,329,44,14,2,4,183,329,13,281,55,130.85714285714286,0.1242707909374576,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,85,153,119,83,19,6,0,4,85,83,14,281,107,130.85714285714286,0.8552754435107377,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,183,183,183,139,91,2,0,1,183,139,91,34,24,52.857142857142854,0.2888368462138954,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,70,72,71,70,35,2,0,1,70,70,35,34,26,56.142857142857146,0.7797619047619048,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,54,132,93,51,23,4,0,1,54,51,13,281,129,52.857142857142854,0.4004329004329004,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,160,160,160,160,160,1,0,1,160,160,160,34,34,52.857142857142854,0.33035714285714285,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,125,863,494,359,35,14,4,3,125,359,8,281,55,97.71428571428571,0.11322628703856977,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,151,597,374,224,31,12,4,4,151,224,12,281,59,130.85714285714286,0.21919119406556592,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,421,1655,1038,585,61,17,8,4,421,585,24,281,47,130.85714285714286,0.07906776003452741,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,219,225,222,198,55,4,5,2,219,198,54,34,17,52.857142857142854,0.23492063492063492,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,50,128,89,29,11,8,0,1,50,29,6,281,75,52.857142857142854,0.41294642857142855,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,42,42,42,25,21,2,1,2,42,25,21,29,15,61.142857142857146,1.4557823129251701,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,624,624,624,621,312,2,0,1,624,621,312,34,22,52.857142857142854,0.0847069597069597,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,377,427,402,363,134,3,1,1,377,363,125,15,10,42.714285714285715,0.10003345600535296,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,382,404,393,378,131,3,2,2,382,378,127,15,8,42.714285714285715,0.10572842998585573,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,72,102,87,58,21,4,0,1,72,58,18,281,129,52.857142857142854,0.5182072829131652,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,92,92,92,92,92,1,0,1,92,92,92,34,34,52.857142857142854,0.5745341614906831,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,284,284,284,261,142,2,4,1,284,261,142,34,30,52.857142857142854,0.18611670020120724,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,371,371,371,371,371,1,0,1,371,371,371,34,34,52.857142857142854,0.14247208317289178,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,47,47,47,47,47,1,0,1,47,47,47,34,34,52.857142857142854,1.1246200607902734,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,108,294,201,113,16,12,0,1,108,113,9,281,62,42.714285714285715,0.14528668610301262,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,111,171,141,98,15,9,0,1,111,98,12,281,77,52.857142857142854,0.3091060985797828,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,319,503,411,308,102,4,0,1,319,308,79,34,21,47.57142857142857,0.09457540471456972,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,129,1177,653,622,217,3,0,1,129,622,43,26,17,47.57142857142857,0.04041752639883481,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,49,59,54,46,18,3,0,1,49,46,16,34,25,47.57142857142857,0.8062953995157385,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,358,370,364,308,91,4,1,1,358,308,89,34,16,52.857142857142854,0.14285714285714285,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,277,1225,751,538,150,5,0,1,277,538,55,34,17,52.857142857142854,0.043148688046647225,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,49,49,49,46,24,2,0,1,49,46,24,34,24,52.857142857142854,1.0787172011661808,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,89,89,89,89,89,1,0,1,89,89,89,34,34,52.857142857142854,0.5939004815409309,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,41,41,41,41,1,0,1,41,41,41,281,281,130.85714285714286,3.191637630662021,true
5,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,92,79,65,39,2,0,2,66,65,33,281,226,130.85714285714286,1.422360248447205,true
5,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,65,64,45,16,4,0,3,63,45,15,281,125,130.85714285714286,2.013186813186813,true
5,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,24,30,27,22,13,2,0,1,24,22,12,281,150,56.142857142857146,1.8714285714285714,true
5,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,50,96,73,70,36,2,0,1,50,70,25,24,21,56.142857142857146,0.5848214285714286,true
5,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,72,90,81,72,40,2,0,1,72,72,36,24,21,57.142857142857146,0.634920634920635,true
5,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47,105,76,70,38,2,0,1,47,70,23,24,21,56.142857142857146,0.5346938775510205,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,55,51,47,25,2,0,2,47,47,23,281,226,130.85714285714286,2.379220779220779,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,223,203,185,50,4,0,3,183,185,45,281,140,130.85714285714286,0.58680333119795,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,49,49,49,49,1,0,1,49,49,49,281,281,130.85714285714286,2.6705539358600583,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,50,50,50,50,1,0,1,50,50,50,281,281,130.85714285714286,2.6171428571428574,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,102,100,97,50,2,0,2,98,97,49,281,189,130.85714285714286,1.2829131652661065,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,143,143,138,71,2,0,2,143,138,71,281,158,130.85714285714286,0.9150849150849151,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,43,43,43,43,1,0,1,43,43,43,281,281,130.85714285714286,3.043189368770764,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,42,42,42,42,1,0,1,42,42,42,281,281,130.85714285714286,3.1156462585034013,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,62,59,56,29,2,0,2,56,56,28,281,158,130.85714285714286,2.110599078341014,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,78,61,29,8,7,0,1,44,29,6,281,81,54.57142857142857,0.6996336996336996,true
5,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,26,32,29,22,14,2,0,1,26,22,13,281,157,52.857142857142854,1.6517857142857142,true
5,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,51,53,52,51,26,2,0,2,51,51,25,281,226,130.85714285714286,2.4690026954177897,false
5,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,41,43,42,41,21,2,0,2,41,41,20,281,179,130.85714285714286,3.043189368770764,true
5,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,104,134,119,104,39,3,0,2,104,104,34,281,176,130.85714285714286,0.9765458422174841,true
5,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,54,58,56,54,28,2,0,2,54,54,27,281,179,130.85714285714286,2.2561576354679804,true
5,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,254,282,268,162,33,8,1,4,254,162,31,281,68,130.85714285714286,0.46403242147923,true
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16883,49879,33381,6428,1963,17,3,3,16883,6095,993,171,27,109.14285714285714,0.0021881524718389933,true
5,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,74,74,74,74,74,1,0,1,74,74,74,0,0,58.57142857142857,0.7915057915057915,true
5,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,157,155,153,77,2,0,2,153,153,76,281,226,130.85714285714286,0.8334849863512284,true
5,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,68,72,70,43,14,5,0,3,68,43,13,281,78,130.85714285714286,1.8174603174603174,true
5,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,100,102,101,59,33,3,0,3,100,59,33,281,157,130.85714285714286,1.2829131652661065,true
5,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,549,927,738,397,82,9,6,2,549,397,61,40,15,86.0,0.09277238403451996,true
5,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,443,440,424,146,3,1,1,437,424,145,36,17,86.0,0.19413092550790068,true
5,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1033,1381,1207,1029,134,9,12,2,1033,1029,114,40,18,86.0,0.062273714699493124,true
5,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,101,105,103,92,51,2,4,1,101,92,50,7,7,86.0,0.819047619047619,true
5,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,331,429,380,357,95,4,5,1,331,357,82,36,18,86.0,0.20046620046620048,true
5,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,123,123,123,123,1,0,1,123,123,123,14,14,67.85714285714286,0.5516840882694541,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,106,214,160,104,40,4,2,3,106,104,26,281,141,130.85714285714286,0.6114819759679573,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,194,150,103,25,6,2,4,106,103,17,281,106,130.85714285714286,0.6745213549337261,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,93,163,128,91,25,5,6,4,93,91,18,281,117,130.85714285714286,0.8028045574057844,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,201,151,100,50,3,4,2,101,100,33,281,183,130.85714285714286,0.6510305614783227,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,38,56,47,45,23,2,1,2,38,45,19,281,143,130.85714285714286,2.3367346938775513,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,584,652,618,289,38,16,9,4,584,289,36,281,35,130.85714285714286,0.2007011393514461,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,40,36,31,12,3,0,3,32,31,10,281,138,130.85714285714286,3.2714285714285714,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,111,111,111,111,1,0,1,111,111,111,281,281,130.85714285714286,1.178893178893179,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,37,36,35,18,2,0,2,35,35,17,281,226,130.85714285714286,3.5366795366795367,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,90,90,90,81,30,3,1,3,90,81,30,281,106,130.85714285714286,1.453968253968254,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,27,27,27,27,1,0,1,27,27,27,281,281,130.85714285714286,4.8465608465608465,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,28,28,28,28,1,0,1,28,28,28,281,281,130.85714285714286,4.673469387755103,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,110,101,29,11,9,2,3,92,29,10,281,63,130.85714285714286,1.1896103896103896,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,907,1319,1113,561,53,21,12,4,907,561,43,281,37,130.85714285714286,0.09920935773854653,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,99,83,64,27,3,0,3,67,64,22,281,156,130.85714285714286,1.3217893217893217,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,31,30,29,15,2,0,2,29,29,14,281,226,130.85714285714286,4.221198156682028,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,105,105,105,105,1,0,1,105,105,105,15,15,49.285714285714285,0.4693877551020408,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,74,73,64,24,3,0,3,72,64,24,281,156,130.85714285714286,1.7683397683397684,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,43,40,37,20,2,0,2,37,37,18,281,226,130.85714285714286,3.043189368770764,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,133,90,50,18,5,0,1,47,50,9,281,70,78.85714285714286,0.5929108485499464,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,45,38,29,12,3,0,1,31,29,10,281,156,78.85714285714286,1.7523809523809524,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,122,106,68,21,5,2,4,90,68,18,281,102,130.85714285714286,1.0725995316159251,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,515,369,153,30,12,3,4,223,153,18,281,58,130.85714285714286,0.2540915395284327,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,252,233,153,77,3,0,2,214,153,71,26,12,49.285714285714285,0.195578231292517,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,125,116,72,23,5,2,4,107,72,21,281,100,130.85714285714286,1.046857142857143,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,85,61,27,12,5,0,1,37,27,7,281,67,80.28571428571429,0.9445378151260505,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,55,41,27,10,4,0,1,27,27,6,281,80,80.28571428571429,1.4597402597402598,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,92,70,38,14,5,0,1,48,38,9,281,134,80.28571428571429,0.8726708074534162,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,166,166,166,149,83,2,5,1,166,149,83,27,17,63.857142857142854,0.3846815834767642,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,269,241,163,60,4,1,1,213,163,53,27,15,63.857142857142854,0.2373871481678173,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,866,866,866,866,866,1,4,1,866,866,866,4,4,41.714285714285715,0.04816892114813593,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,159,221,190,118,63,3,0,1,159,118,53,27,18,63.857142857142854,0.28894634776987715,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,108,104,100,52,2,1,1,100,100,50,20,15,60.285714285714285,0.5582010582010581,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,96,104,100,96,50,2,1,1,96,96,48,27,19,63.857142857142854,0.6140109890109889,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,841,945,893,559,127,7,10,1,841,559,120,27,14,63.857142857142854,0.0675736961451247,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,525,685,605,364,33,18,3,4,525,364,29,281,44,130.85714285714286,0.1910323253388947,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,85,84,77,42,2,1,1,83,77,41,16,9,78.85714285714286,0.9277310924369748,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,141,102,51,25,4,0,1,63,51,15,281,120,78.85714285714286,0.5592705167173253,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,80,78,76,39,2,0,2,76,76,38,281,226,130.85714285714286,1.6357142857142857,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,206,204,190,68,3,2,2,202,190,67,36,23,78.85714285714286,0.3828016643550624,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,155,193,174,158,29,6,4,4,155,158,25,281,102,130.85714285714286,0.6780162842339008,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1262,2296,1779,736,104,17,10,4,1262,736,74,281,42,130.85714285714286,0.05699352911896466,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,78,76,74,38,2,0,2,74,74,37,281,226,130.85714285714286,1.6776556776556777,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,131,116,93,23,5,0,4,101,93,20,281,119,130.85714285714286,0.9989094874591058,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,31,29,22,14,2,0,1,27,22,13,281,143,37.857142857142854,1.2211981566820276,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,22,22,22,22,1,0,1,22,22,22,281,281,130.85714285714286,5.9480519480519485,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,489,535,512,426,64,8,4,4,489,426,61,281,88,130.85714285714286,0.24459279038718293,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,62,62,62,62,1,0,1,62,62,62,281,281,130.85714285714286,2.110599078341014,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,67,63,58,21,3,0,3,59,58,19,281,160,130.85714285714286,1.9530916844349682,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,99,109,104,91,26,4,0,3,99,91,24,281,126,130.85714285714286,1.2005242463958061,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,29,28,27,14,2,0,2,27,27,13,281,226,130.85714285714286,4.512315270935961,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,81,79,77,39,2,0,2,77,77,38,281,226,130.85714285714286,1.615520282186949,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,862,1370,1116,703,79,14,7,4,862,703,61,281,52,130.85714285714286,0.09551616266944735,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,134,99,50,19,5,2,1,64,50,12,281,64,78.85714285714286,0.5884861407249468,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,57,51,27,17,3,0,1,45,27,15,281,156,78.85714285714286,1.3834586466165415,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,71,67,63,33,2,0,2,63,63,31,281,226,130.85714285714286,1.8430583501006037,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,54,54,54,37,27,2,0,2,54,37,27,281,143,130.85714285714286,2.4232804232804233,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,66,65,64,32,2,0,2,64,64,32,281,226,130.85714285714286,1.9826839826839828,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,132,140,136,124,45,3,0,3,132,124,44,281,159,130.85714285714286,0.9346938775510204,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,177,213,195,159,24,8,0,3,177,159,22,281,82,130.85714285714286,0.6143527833668679,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,70,96,83,62,41,2,0,1,70,62,35,281,153,47.57142857142857,0.49553571428571425,true
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,50,43,36,14,3,0,3,36,36,12,281,162,130.85714285714286,2.6171428571428574,true
