DATASET_NAME,NUMBER_OF_TRAINING_RELEASES,PERCENTAGE_TRAINING,PERCENTAGE_DEFECTIVE_TRAINING,PERCENTAGE_DEFECTIVE_TESTING,CLASSIFIER,BALANCING,FEATURE_SELECTION,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE,PRECISION,RECALL,ROC_AREA,KAPPA
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,IBK,UNDER_SAMPLING,NO_SELECTION,32.0,555.0,2995.0,9.0,0.054514480408858604,0.7804878048780488,0.7915596015115081,0.08232390007494274
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,IBK,SMOTE,NO_SELECTION,26.0,1.0,951.0,45.0,0.9629629629629629,0.36619718309859156,0.6825733814652621,0.5119477286869949
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,IBK,SMOTE,NO_SELECTION,30.0,48.0,988.0,64.0,0.38461538461538464,0.3191489361702128,0.6377228292121909,0.2956994034369159
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,IBK,SMOTE,NO_SELECTION,31.0,64.0,1134.0,34.0,0.3263157894736842,0.47692307692307695,0.7165532297418775,0.34763084383070686
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,IBK,SMOTE,NO_SELECTION,23.0,42.0,1308.0,11.0,0.35384615384615387,0.6764705882352942,0.8237581699346406,0.44680080847084375
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,IBK,SMOTE,NO_SELECTION,24.0,21.0,2105.0,15.0,0.5333333333333333,0.6153846153846154,0.8095014111006585,0.5629941126997483
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,IBK,SMOTE,NO_SELECTION,22.0,18.0,2104.0,31.0,0.55,0.41509433962264153,0.7033859121867942,0.46183755396773196
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,IBK,SMOTE,NO_SELECTION,38.0,10.0,1272.0,3.0,0.7916666666666666,0.926829268292683,0.9595144781401013,0.8488810396183143
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,IBK,SMOTE,NO_SELECTION,32.0,16.0,2568.0,23.0,0.6666666666666666,0.5818181818181818,0.7907824373768646,0.6138584886901259
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,IBK,SMOTE,NO_SELECTION,41.0,8.0,2297.0,2.0,0.8367346938775511,0.9534883720930233,0.9750088281289411,0.8891417455925833
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,IBK,SMOTE,NO_SELECTION,4.0,46.0,2237.0,9.0,0.08,0.3076923076923077,0.6437716904208363,0.11906688617908576
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,IBK,SMOTE,NO_SELECTION,8.0,10.0,3111.0,27.0,0.4444444444444444,0.22857142857142856,0.6380189499702477,0.29658811623536063
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,IBK,SMOTE,NO_SELECTION,8.0,27.0,3523.0,33.0,0.22857142857142856,0.1951219512195122,0.5970456887667468,0.20213593239670072
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,20.0,40.0,912.0,51.0,0.3333333333333333,0.28169014084507044,0.7439563853710498,0.2581817312519422
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,34.0,53.0,983.0,60.0,0.39080459770114945,0.3617021276595745,0.7520434568306908,0.32142591431334866
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,31.0,71.0,1127.0,34.0,0.30392156862745096,0.47692307692307695,0.8385257480416078,0.32907857392201734
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,14.0,86.0,1264.0,20.0,0.14,0.4117647058823529,0.8400544662309368,0.17884649829840607
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,14.0,166.0,1960.0,25.0,0.07777777777777778,0.358974358974359,0.7816593096461394,0.10123996131233777
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,24.0,104.0,2018.0,29.0,0.1875,0.4528301886792453,0.7497866021731012,0.23896429163367175
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,30.0,82.0,1200.0,11.0,0.26785714285714285,0.7317073170731707,0.9283798181195541,0.36326752399927514
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,44.0,115.0,2469.0,11.0,0.27672955974842767,0.8,0.949852237545736,0.3923977078369179
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,39.0,119.0,2186.0,4.0,0.2468354430379747,0.9069767441860465,0.9127780860616456,0.36991884108561024
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,6.0,137.0,2146.0,7.0,0.04195804195804196,0.46153846153846156,0.7940294484315509,0.06724068860062385
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,18.0,134.0,2987.0,17.0,0.11842105263157894,0.5142857142857142,0.8471735249691034,0.17768820358496118
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,NAIVE_BAYES,NO_SAMPLING,NO_SELECTION,25.0,142.0,3408.0,16.0,0.1497005988023952,0.6097560975609756,0.9108656818962556,0.2261979122626604
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,26.0,47.0,905.0,45.0,0.3561643835616438,0.36619718309859156,0.7342584921292461,0.31275101134753835
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,35.0,57.0,979.0,59.0,0.3804347826086957,0.3723404255319149,0.7583586626139818,0.32042056365483884
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,36.0,80.0,1118.0,29.0,0.3103448275862069,0.5538461538461539,0.8536021574418903,0.35525915240981054
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,16.0,104.0,1246.0,18.0,0.13333333333333333,0.47058823529411764,0.8529629629629629,0.17625478104753756
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,16.0,204.0,1922.0,23.0,0.07272727272727272,0.41025641025641024,0.8143015654774827,0.09588373269558031
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,26.0,131.0,1991.0,27.0,0.16560509554140126,0.49056603773584906,0.772126687176569,0.21916893126232667
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,32.0,100.0,1182.0,9.0,0.24242424242424243,0.7804878048780488,0.9246413758989384,0.33866685010662506
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,46.0,138.0,2446.0,9.0,0.25,0.8363636363636363,0.9533422459893048,0.3645453339252161
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,40.0,135.0,2170.0,3.0,0.22857142857142856,0.9302325581395349,0.9135650506986833,0.34779615711312506
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,6.0,146.0,2137.0,7.0,0.039473684210526314,0.46153846153846156,0.8360793827285286,0.06295213503766517
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,21.0,175.0,2946.0,14.0,0.10714285714285714,0.6,0.8735707419783036,0.16612518103886892
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,NAIVE_BAYES,OVER_SAMPLING,NO_SELECTION,29.0,170.0,3380.0,12.0,0.1457286432160804,0.7073170731707317,0.9109893507385778,0.22703134868164226
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,29.0,75.0,877.0,42.0,0.27884615384615385,0.4084507042253521,0.7230885311871227,0.2713187261425693
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,42.0,162.0,874.0,52.0,0.20588235294117646,0.44680851063829785,0.6937330567649717,0.18957866938348716
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,38.0,109.0,1089.0,27.0,0.2585034013605442,0.5846153846153846,0.8284576858867343,0.3091865543785141
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,15.0,114.0,1236.0,19.0,0.11627906976744186,0.4411764705882353,0.8178213507625273,0.15103772714694275
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,14.0,191.0,1935.0,25.0,0.06829268292682927,0.358974358974359,0.7866825867766601,0.08712202549436783
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,27.0,162.0,1960.0,26.0,0.14285714285714285,0.5094339622641509,0.7490619387192574,0.1924015832010042
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,32.0,107.0,1175.0,9.0,0.2302158273381295,0.7804878048780488,0.9240611087858148,0.323160243801325
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,44.0,140.0,2444.0,11.0,0.2391304347826087,0.8,0.9472980579791725,0.34725405049461017
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,37.0,144.0,2161.0,6.0,0.20441988950276244,0.8604651162790697,0.9340362205518842,0.30993404991516266
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,6.0,137.0,2146.0,7.0,0.04195804195804196,0.46153846153846156,0.7983085683479901,0.06724068860062385
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,21.0,205.0,2916.0,14.0,0.09292035398230089,0.6,0.8431867075571017,0.14448889461019804
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,NAIVE_BAYES,UNDER_SAMPLING,NO_SELECTION,30.0,197.0,3353.0,11.0,0.13215859030837004,0.7317073170731707,0.9160803847475094,0.2085732389322015
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,NAIVE_BAYES,SMOTE,NO_SELECTION,22.0,44.0,908.0,49.0,0.3333333333333333,0.30985915492957744,0.74582790862824,0.2725208175624527
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,NAIVE_BAYES,SMOTE,NO_SELECTION,33.0,47.0,989.0,61.0,0.4125,0.35106382978723405,0.7494454941263452,0.3278995484084152
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,NAIVE_BAYES,SMOTE,NO_SELECTION,33.0,75.0,1123.0,32.0,0.3055555555555556,0.5076923076923077,0.8421921150635675,0.33903129722829495
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,NAIVE_BAYES,SMOTE,NO_SELECTION,18.0,113.0,1237.0,16.0,0.13740458015267176,0.5294117647058824,0.8525054466230937,0.1864462388130429
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,NAIVE_BAYES,SMOTE,NO_SELECTION,14.0,160.0,1966.0,25.0,0.08045977011494253,0.358974358974359,0.7945883686711532,0.10511804778214885
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,NAIVE_BAYES,SMOTE,NO_SELECTION,25.0,105.0,2017.0,28.0,0.19230769230769232,0.4716981132075472,0.7546591858872904,0.24716001509453553
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,NAIVE_BAYES,SMOTE,NO_SELECTION,31.0,90.0,1192.0,10.0,0.256198347107438,0.7560975609756098,0.9293310756820516,0.35275239232108996
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,NAIVE_BAYES,SMOTE,NO_SELECTION,48.0,114.0,2470.0,7.0,0.2962962962962963,0.8727272727272727,0.9529798761609907,0.42448764785714105
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,NAIVE_BAYES,SMOTE,NO_SELECTION,39.0,121.0,2184.0,4.0,0.24375,0.9069767441860465,0.9343590778388741,0.365931853336905
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,NAIVE_BAYES,SMOTE,NO_SELECTION,6.0,134.0,2149.0,7.0,0.04285714285714286,0.46153846153846156,0.8187944337747228,0.06878221649484544
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,NAIVE_BAYES,SMOTE,NO_SELECTION,20.0,143.0,2978.0,15.0,0.12269938650306748,0.5714285714285714,0.8570284249553715,0.1871786763339509
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,NAIVE_BAYES,SMOTE,NO_SELECTION,25.0,143.0,3407.0,16.0,0.1488095238095238,0.6097560975609756,0.9151425626932326,0.22500926374597222
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,22.0,0.0,952.0,49.0,1.0,0.30985915492957744,0.760178719375074,0.45523012552301334
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,29.0,38.0,998.0,65.0,0.43283582089552236,0.30851063829787234,0.7564795038199293,0.31266018637721915
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,31.0,63.0,1135.0,34.0,0.32978723404255317,0.47692307692307695,0.8929754719404135,0.35040854308393055
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,23.0,42.0,1308.0,11.0,0.35384615384615387,0.6764705882352942,0.8638997821350762,0.44680080847084375
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,24.0,10.0,2116.0,15.0,0.7058823529411765,0.6153846153846154,0.8361314132715826,0.6516895870470375
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,21.0,15.0,2107.0,32.0,0.5833333333333334,0.39622641509433965,0.7317144737076094,0.4612903735791181
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,35.0,12.0,1270.0,6.0,0.7446808510638298,0.8536585365853658,0.9727464708344431,0.7884516300968284
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,31.0,17.0,2567.0,24.0,0.6458333333333334,0.5636363636363636,0.9718618069237265,0.5940563599050046
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,39.0,1.0,2304.0,4.0,1.0,0.9069767441860465,0.9993643747162387,0.9386765842752979
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,3.0,39.0,2244.0,10.0,0.07142857142857142,0.23076923076923078,0.8167222615317228,0.10131961529859058
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,13.0,24.0,3097.0,22.0,0.35135135135135137,0.37142857142857144,0.9262598983842175,0.3537450699334954
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,RANDOM_FOREST,NO_SAMPLING,NO_SELECTION,8.0,23.0,3527.0,33.0,0.25806451612903225,0.1951219512195122,0.8809618687736173,0.21449943361587223
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,27.0,25.0,927.0,44.0,0.5192307692307693,0.38028169014084506,0.7122810391762339,0.4040525138249815
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,34.0,57.0,979.0,60.0,0.37362637362637363,0.3617021276595745,0.6490593937402448,0.3111981744485315
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,41.0,89.0,1109.0,24.0,0.3153846153846154,0.6307692307692307,0.8508283035828945,0.37781895067244986
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,23.0,75.0,1275.0,11.0,0.23469387755102042,0.6764705882352942,0.8106535947712419,0.3238194791619332
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,26.0,79.0,2047.0,13.0,0.24761904761904763,0.6666666666666666,0.8552355452637673,0.34387455940969164
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,22.0,43.0,2079.0,31.0,0.3384615384615385,0.41509433962264153,0.6561094019525902,0.3555813581037793
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,36.0,36.0,1246.0,5.0,0.5,0.8780487804878049,0.9679140824169552,0.6222500783453458
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,34.0,72.0,2512.0,21.0,0.32075471698113206,0.6181818181818182,0.9229629890233605,0.4060607087283007
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,42.0,23.0,2282.0,1.0,0.6461538461538462,0.9767441860465116,0.9968521414518489,0.7727686960168392
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,3.0,49.0,2234.0,10.0,0.057692307692307696,0.23076923076923078,0.8192156069948449,0.08400952071838153
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,16.0,147.0,2974.0,19.0,0.09815950920245399,0.45714285714285713,0.8063349658992082,0.1460231662749107
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,RANDOM_FOREST,OVER_SAMPLING,NO_SELECTION,14.0,116.0,3434.0,27.0,0.1076923076923077,0.34146341463414637,0.7790243902439025,0.14896892779428397
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,RANDOM_FOREST,UNDER_SAMPLING,NO_SELECTION,42.0,173.0,779.0,29.0,0.19534883720930232,0.5915492957746479,0.7669176825659841,0.21141928196360946
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,RANDOM_FOREST,UNDER_SAMPLING,NO_SELECTION,68.0,225.0,811.0,26.0,0.23208191126279865,0.723404255319149,0.7854627043456831,0.2579521016362048
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,RANDOM_FOREST,UNDER_SAMPLING,NO_SELECTION,53.0,263.0,935.0,12.0,0.16772151898734178,0.8153846153846154,0.8801078720945165,0.21084560452418963
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,RANDOM_FOREST,UNDER_SAMPLING,NO_SELECTION,29.0,340.0,1010.0,5.0,0.07859078590785908,0.8529411764705882,0.866764705882353,0.10359328652423687
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,RANDOM_FOREST,UNDER_SAMPLING,NO_SELECTION,29.0,399.0,1727.0,10.0,0.06775700934579439,0.7435897435897436,0.8363485056805847,0.09429143341676299
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,RANDOM_FOREST,UNDER_SAMPLING,NO_SELECTION,40.0,371.0,1751.0,13.0,0.09732360097323602,0.7547169811320755,0.843232621414472,0.13507602259241075
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,RANDOM_FOREST,UNDER_SAMPLING,NO_SELECTION,40.0,373.0,909.0,1.0,0.09685230024213075,0.975609756097561,0.934401278490164,0.12698843987748265
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,RANDOM_FOREST,UNDER_SAMPLING,NO_SELECTION,42.0,402.0,2182.0,13.0,0.0945945945945946,0.7636363636363637,0.932620320855615,0.1363037362945881
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,RANDOM_FOREST,UNDER_SAMPLING,NO_SELECTION,43.0,402.0,1903.0,0.0,0.09662921348314607,1.0,0.9917166927306664,0.14776525568956494
